product,orderId,clientId,gender,orderdate,grossmarg
oatmeal bread,659,230,female,3/8/2018,50
oatmeal bread,999,16,female,3/20/2018,50
oatmeal bread,824,296,male,3/11/2018,50
oatmeal bread,659,230,female,3/8/2018,50
oatmeal bread,692,91,female,4/6/2018,50
oatmeal bread,660,237,male,3/10/2018,50
oatmeal bread,166,116,female,4/1/2018,50
oatmeal bread,693,116,female,1/20/2018,50
oatmeal bread,693,116,female,1/20/2018,50
oatmeal bread,746,171,female,3/5/2018,50
oatmeal bread,944,165,female,3/20/2018,50
oatmeal bread,420,38,female,2/26/2018,50
oatmeal bread,585,116,female,1/13/2018,50
oatmeal bread,420,38,female,2/26/2018,50
oatmeal bread,250,14,male,1/2/2018,50
oatmeal bread,168,198,female,2/16/2018,50
oatmeal bread,749,279,male,3/21/2018,50
oatmeal bread,695,97,female,1/9/2018,50
oatmeal bread,168,198,female,2/16/2018,50
oatmeal bread,447,172,female,1/30/2018,50
oatmeal bread,663,136,male,1/28/2018,50
oatmeal bread,506,165,female,1/14/2018,50
oatmeal bread,832,253,female,4/8/2018,50
oatmeal bread,750,184,male,1/13/2018,50
oatmeal bread,448,38,female,3/26/2018,50
oatmeal bread,919,31,male,1/6/2018,50
oatmeal bread,588,83,male,3/13/2018,50
oatmeal bread,367,54,male,1/17/2018,50
oatmeal bread,170,37,female,4/10/2018,50
oatmeal bread,253,133,male,2/10/2018,50
oatmeal bread,425,106,male,2/16/2018,50
oatmeal bread,667,216,male,1/29/2018,50
oatmeal bread,781,279,male,1/27/2018,50
oatmeal bread,920,112,female,3/14/2018,50
oatmeal bread,254,190,male,4/11/2018,50
oatmeal bread,254,190,male,4/11/2018,50
oatmeal bread,509,73,male,3/28/2018,50
oatmeal bread,920,112,female,3/14/2018,50
oatmeal bread,255,219,female,1/7/2018,50
oatmeal bread,400,172,female,2/24/2018,50
oatmeal bread,478,19,female,1/10/2018,50
oatmeal bread,426,241,male,1/30/2018,50
oatmeal bread,534,168,female,2/1/2018,50
oatmeal bread,756,32,female,2/7/2018,50
oatmeal bread,670,159,male,1/23/2018,50
oatmeal bread,593,6,female,2/13/2018,50
oatmeal bread,922,195,female,4/3/2018,50
oatmeal bread,176,281,female,3/7/2018,50
oatmeal bread,867,87,male,1/23/2018,50
oatmeal bread,952,124,male,3/7/2018,50
oatmeal bread,259,104,female,2/16/2018,50
oatmeal bread,513,132,male,4/9/2018,50
oatmeal bread,594,189,male,4/4/2018,50
oatmeal bread,703,228,female,4/4/2018,50
oatmeal bread,178,103,female,2/21/2018,50
oatmeal bread,179,81,female,3/9/2018,50
oatmeal bread,840,45,female,2/19/2018,50
oatmeal bread,536,8,female,4/7/2018,50
oatmeal bread,260,239,female,3/15/2018,50
oatmeal bread,260,239,female,3/15/2018,50
oatmeal bread,759,25,female,3/23/2018,50
oatmeal bread,646,108,male,1/28/2018,50
oatmeal bread,624,275,female,1/30/2018,50
oatmeal bread,428,31,male,2/22/2018,50
oatmeal bread,678,90,female,3/4/2018,50
oatmeal bread,870,60,male,3/18/2018,50
oatmeal bread,679,22,female,2/14/2018,50
oatmeal bread,429,210,female,3/24/2018,50
oatmeal bread,957,199,female,2/20/2018,50
oatmeal bread,457,28,female,1/2/2018,50
oatmeal bread,457,28,female,1/2/2018,50
oatmeal bread,182,177,female,3/15/2018,50
oatmeal bread,844,225,female,2/22/2018,50
oatmeal bread,458,36,female,3/13/2018,50
oatmeal bread,182,177,female,3/15/2018,50
oatmeal bread,458,36,female,3/13/2018,50
oatmeal bread,959,95,female,1/30/2018,50
oatmeal bread,707,171,female,1/23/2018,50
oatmeal bread,572,87,male,3/20/2018,50
oatmeal bread,682,81,female,3/29/2018,50
oatmeal bread,379,187,female,1/28/2018,50
oatmeal bread,960,81,female,1/9/2018,50
oatmeal bread,649,135,female,1/17/2018,50
oatmeal bread,764,212,female,4/4/2018,50
oatmeal bread,791,40,male,4/6/2018,50
oatmeal bread,764,212,female,4/4/2018,50
oatmeal bread,932,3,female,1/12/2018,50
oatmeal bread,603,177,female,3/23/2018,50
oatmeal bread,684,28,female,4/3/2018,50
oatmeal bread,684,28,female,4/3/2018,50
oatmeal bread,185,165,female,1/14/2018,50
oatmeal bread,848,296,male,3/12/2018,50
oatmeal bread,434,119,male,1/3/2018,50
oatmeal bread,685,198,female,2/26/2018,50
oatmeal bread,544,163,female,1/9/2018,50
oatmeal bread,186,95,female,2/23/2018,50
oatmeal bread,767,69,male,2/18/2018,50
oatmeal bread,435,231,female,3/21/2018,50
oatmeal bread,492,154,female,2/19/2018,50
oatmeal bread,464,217,female,2/26/2018,50
oatmeal bread,436,7,female,2/5/2018,50
oatmeal bread,522,8,female,1/9/2018,50
oatmeal bread,437,189,male,3/13/2018,50
oatmeal bread,187,67,male,3/1/2018,50
oatmeal bread,607,67,male,1/29/2018,50
oatmeal bread,218,115,male,2/14/2018,50
oatmeal bread,714,296,male,3/13/2018,50
oatmeal bread,938,147,male,1/10/2018,50
oatmeal bread,439,290,female,3/20/2018,50
oatmeal bread,360,281,female,2/17/2018,50
oatmeal bread,439,290,female,3/20/2018,50
oatmeal bread,688,192,male,2/14/2018,50
oatmeal bread,219,272,male,1/30/2018,50
oatmeal bread,689,147,male,4/2/2018,50
oatmeal bread,190,135,female,1/7/2018,50
oatmeal bread,940,214,female,1/20/2018,50
oatmeal bread,220,123,female,4/10/2018,50
oatmeal bread,741,284,female,2/14/2018,50
oatmeal bread,971,58,male,2/25/2018,50
oatmeal bread,610,113,male,3/27/2018,50
oatmeal bread,441,60,male,3/12/2018,50
oatmeal bread,193,124,male,3/2/2018,50
oatmeal bread,526,7,female,1/22/2018,50
oatmeal bread,442,294,female,2/22/2018,50
oatmeal bread,221,270,male,1/26/2018,50
oatmeal bread,718,253,female,3/31/2018,50
oatmeal bread,612,54,male,2/25/2018,50
oatmeal bread,692,91,female,4/6/2018,50
oatmeal bread,886,162,female,2/3/2018,50
oatmeal bread,419,201,male,3/27/2018,50
oatmeal bread,443,276,male,3/20/2018,50
oatmeal bread,952,124,male,3/7/2018,50
oatmeal bread,703,228,female,4/4/2018,50
oatmeal bread,720,104,female,4/7/2018,50
oatmeal bread,695,97,female,1/9/2018,50
oatmeal bread,802,210,female,1/15/2018,50
oatmeal bread,720,104,female,4/7/2018,50
oatmeal bread,196,205,female,3/22/2018,50
oatmeal bread,472,123,female,2/21/2018,50
oatmeal bread,947,15,female,2/13/2018,50
oatmeal bread,556,36,female,1/4/2018,50
oatmeal bread,696,293,female,3/5/2018,50
oatmeal bread,778,294,female,1/10/2018,50
oatmeal bread,947,15,female,2/13/2018,50
oatmeal bread,448,38,female,3/26/2018,50
oatmeal bread,722,102,male,2/12/2018,50
oatmeal bread,367,54,male,1/17/2018,50
oatmeal bread,948,282,female,1/28/2018,50
oatmeal bread,806,244,female,3/7/2018,50
oatmeal bread,617,196,female,1/23/2018,50
oatmeal bread,367,54,male,1/17/2018,50
oatmeal bread,862,18,male,2/6/2018,50
oatmeal bread,532,298,female,3/21/2018,50
oatmeal bread,919,31,male,1/6/2018,50
oatmeal bread,450,285,male,1/7/2018,50
oatmeal bread,198,39,female,1/22/2018,50
oatmeal bread,199,256,male,4/2/2018,50
oatmeal bread,283,130,male,1/23/2018,50
oatmeal bread,865,177,female,3/28/2018,50
oatmeal bread,369,6,female,2/3/2018,50
oatmeal bread,591,211,female,2/5/2018,50
oatmeal bread,982,219,female,4/6/2018,50
oatmeal bread,865,177,female,3/28/2018,50
oatmeal bread,479,139,female,3/2/2018,50
oatmeal bread,983,5,male,1/17/2018,50
oatmeal bread,285,98,male,3/27/2018,50
oatmeal bread,200,285,male,1/21/2018,50
oatmeal bread,534,168,female,2/1/2018,50
oatmeal bread,200,285,male,1/21/2018,50
oatmeal bread,984,116,female,4/1/2018,50
oatmeal bread,985,290,female,2/28/2018,50
oatmeal bread,792,272,male,3/13/2018,50
oatmeal bread,963,143,female,2/2/2018,50
oatmeal bread,923,209,male,1/19/2018,50
oatmeal bread,986,142,female,3/23/2018,50
oatmeal bread,923,209,male,1/19/2018,50
oatmeal bread,455,79,male,2/13/2018,50
oatmeal bread,954,88,female,3/4/2018,50
oatmeal bread,730,121,female,2/26/2018,50
oatmeal bread,375,72,male,4/4/2018,50
oatmeal bread,704,12,male,3/21/2018,50
oatmeal bread,869,202,male,1/23/2018,50
oatmeal bread,759,25,female,3/23/2018,50
oatmeal bread,486,170,female,2/1/2018,50
oatmeal bread,457,28,female,1/2/2018,50
oatmeal bread,289,88,female,1/15/2018,50
oatmeal bread,486,170,female,2/1/2018,50
oatmeal bread,787,214,female,2/15/2018,50
oatmeal bread,814,93,female,4/3/2018,50
oatmeal bread,235,209,male,1/19/2018,50
oatmeal bread,407,176,male,3/24/2018,50
oatmeal bread,647,146,female,1/20/2018,50
oatmeal bread,958,66,female,1/20/2018,50
oatmeal bread,872,73,male,1/10/2018,50
oatmeal bread,236,240,female,3/27/2018,50
oatmeal bread,378,13,male,3/26/2018,50
oatmeal bread,929,23,male,2/17/2018,50
oatmeal bread,488,163,female,2/18/2018,50
oatmeal bread,901,60,male,1/9/2018,50
oatmeal bread,581,202,male,1/14/2018,50
oatmeal bread,460,108,male,2/17/2018,50
oatmeal bread,489,27,male,3/14/2018,50
oatmeal bread,789,95,female,1/17/2018,50
oatmeal bread,885,256,male,4/4/2018,50
oatmeal bread,211,206,female,2/7/2018,50
oatmeal bread,292,213,male,3/12/2018,50
oatmeal bread,961,131,male,1/12/2018,50
oatmeal bread,710,267,female,4/5/2018,50
oatmeal bread,792,272,male,3/13/2018,50
oatmeal bread,211,206,female,2/7/2018,50
oatmeal bread,792,272,male,3/13/2018,50
oatmeal bread,914,246,male,2/27/2018,50
oatmeal bread,230,181,male,3/31/2018,50
oatmeal bread,964,286,female,2/12/2018,50
oatmeal bread,295,274,male,1/7/2018,50
oatmeal bread,576,22,female,2/10/2018,50
oatmeal bread,214,11,male,3/14/2018,50
oatmeal bread,463,185,male,1/20/2018,50
oatmeal bread,324,174,female,2/3/2018,50
oatmeal bread,849,254,female,1/9/2018,50
oatmeal bread,241,223,female,3/27/2018,50
oatmeal bread,296,77,female,4/5/2018,50
oatmeal bread,629,46,female,1/12/2018,50
oatmeal bread,909,223,female,1/6/2018,50
oatmeal bread,217,267,female,1/4/2018,50
oatmeal bread,967,25,female,1/29/2018,50
oatmeal bread,243,173,male,2/9/2018,50
oatmeal bread,795,166,male,3/8/2018,50
oatmeal bread,715,15,female,3/21/2018,50
oatmeal bread,386,198,female,3/18/2018,50
oatmeal bread,883,103,female,2/27/2018,50
oatmeal bread,327,200,male,1/16/2018,50
oatmeal bread,715,15,female,3/21/2018,50
oatmeal bread,609,249,female,2/18/2018,50
oatmeal bread,550,109,female,2/11/2018,50
oatmeal bread,219,272,male,1/30/2018,50
oatmeal bread,798,53,male,3/10/2018,50
oatmeal bread,741,284,female,2/14/2018,50
oatmeal bread,550,109,female,2/11/2018,50
oatmeal bread,920,112,female,3/14/2018,50
oatmeal bread,717,49,female,3/27/2018,50
oatmeal bread,301,253,female,4/5/2018,50
oatmeal bread,301,253,female,4/5/2018,50
oatmeal bread,894,165,female,3/26/2018,50
oatmeal bread,611,100,male,3/16/2018,50
oatmeal bread,943,295,female,2/17/2018,50
oatmeal bread,401,199,female,3/29/2018,50
oatmeal bread,885,256,male,4/4/2018,50
oatmeal bread,973,267,female,2/4/2018,50
oatmeal bread,248,206,female,1/8/2018,50
oatmeal bread,364,258,female,1/12/2018,50
oatmeal bread,453,11,male,1/19/2018,50
oatmeal bread,491,130,male,2/4/2018,50
oatmeal bread,643,108,male,4/9/2018,50
oatmeal bread,914,246,male,2/27/2018,50
oatmeal bread,585,116,female,1/13/2018,50
oatmeal bread,829,188,female,1/19/2018,50
oatmeal bread,231,292,female,3/25/2018,50
oatmeal bread,223,230,female,2/20/2018,50
oatmeal bread,858,295,female,1/15/2018,50
oatmeal bread,889,294,female,2/8/2018,50
oatmeal bread,976,229,female,1/31/2018,50
oatmeal bread,721,201,male,3/11/2018,50
oatmeal bread,804,147,male,4/11/2018,50
oatmeal bread,396,264,male,3/14/2018,50
oatmeal bread,474,27,male,3/27/2018,50
oatmeal bread,335,62,female,3/27/2018,50
oatmeal bread,529,292,female,1/19/2018,50
oatmeal bread,861,110,male,2/28/2018,50
oatmeal bread,957,199,female,2/20/2018,50
oatmeal bread,979,118,female,1/29/2018,50
oatmeal bread,226,162,female,2/13/2018,50
oatmeal bread,806,244,female,3/7/2018,50
oatmeal bread,337,108,male,4/9/2018,50
oatmeal bread,667,216,male,1/29/2018,50
oatmeal bread,667,216,male,1/29/2018,50
oatmeal bread,508,234,female,2/13/2018,50
oatmeal bread,754,167,female,3/1/2018,50
oatmeal bread,981,24,male,2/8/2018,50
oatmeal bread,996,48,female,2/5/2018,50
oatmeal bread,726,251,male,1/26/2018,50
oatmeal bread,668,214,female,2/28/2018,50
oatmeal bread,920,112,female,3/14/2018,50
oatmeal bread,823,244,female,1/26/2018,50
oatmeal bread,983,5,male,1/17/2018,50
oatmeal bread,669,157,female,2/21/2018,50
oatmeal bread,904,90,female,3/4/2018,50
oatmeal bread,401,199,female,3/29/2018,50
oatmeal bread,984,116,female,4/1/2018,50
oatmeal bread,230,181,male,3/31/2018,50
oatmeal bread,258,33,male,3/10/2018,50
oatmeal bread,433,67,male,4/4/2018,50
oatmeal bread,810,110,male,2/10/2018,50
oatmeal bread,575,261,male,1/28/2018,50
oatmeal bread,728,142,female,1/27/2018,50
oatmeal bread,757,59,female,3/27/2018,50
oatmeal bread,868,83,male,2/23/2018,50
oatmeal bread,819,1,male,3/17/2018,50
oatmeal bread,483,120,female,1/25/2018,50
oatmeal bread,675,47,male,1/29/2018,50
oatmeal bread,704,12,male,3/21/2018,50
oatmeal bread,812,159,male,2/14/2018,50
oatmeal bread,241,223,female,3/27/2018,50
oatmeal bread,769,267,female,2/17/2018,50
oatmeal bread,705,289,female,4/6/2018,50
oatmeal bread,234,108,male,3/7/2018,50
oatmeal bread,486,170,female,2/1/2018,50
oatmeal bread,890,24,male,2/14/2018,50
oatmeal bread,487,130,male,1/19/2018,50
oatmeal bread,909,223,female,1/6/2018,50
oatmeal bread,598,79,male,3/12/2018,50
oatmeal bread,988,112,female,3/20/2018,50
oatmeal bread,821,200,male,2/22/2018,50
oatmeal bread,814,93,female,4/3/2018,50
oatmeal bread,988,112,female,3/20/2018,50
oatmeal bread,928,150,male,3/4/2018,50
oatmeal bread,988,112,female,3/20/2018,50
oatmeal bread,822,164,female,2/17/2018,50
oatmeal bread,873,235,female,1/4/2018,50
oatmeal bread,425,106,male,2/16/2018,50
oatmeal bread,798,53,male,3/10/2018,50
oatmeal bread,874,202,male,3/27/2018,50
oatmeal bread,930,280,female,3/24/2018,50
oatmeal bread,864,51,male,2/9/2018,50
oatmeal bread,941,268,male,1/20/2018,50
oatmeal bread,736,262,male,2/23/2018,50
oatmeal bread,372,49,female,3/9/2018,50
oatmeal bread,904,90,female,3/4/2018,50
oatmeal bread,542,149,female,2/5/2018,50
oatmeal bread,491,130,male,2/4/2018,50
oatmeal bread,410,200,male,2/10/2018,50
oatmeal bread,826,276,male,2/13/2018,50
oatmeal bread,962,236,female,3/20/2018,50
oatmeal bread,701,198,female,3/19/2018,50
oatmeal bread,434,119,male,1/3/2018,50
oatmeal bread,576,22,female,2/10/2018,50
oatmeal bread,934,243,male,2/16/2018,50
oatmeal bread,628,65,female,2/17/2018,50
oatmeal bread,241,223,female,3/27/2018,50
oatmeal bread,605,298,female,2/27/2018,50
oatmeal bread,907,204,female,3/3/2018,50
oatmeal bread,993,201,male,4/7/2018,50
oatmeal bread,472,123,female,2/21/2018,50
oatmeal bread,881,215,male,2/1/2018,50
oatmeal bread,936,185,male,3/20/2018,50
oatmeal bread,993,201,male,4/7/2018,50
oatmeal bread,654,81,female,1/4/2018,50
oatmeal bread,870,60,male,3/18/2018,50
oatmeal bread,909,223,female,1/6/2018,50
oatmeal bread,537,46,female,1/16/2018,50
oatmeal bread,995,22,female,2/15/2018,50
oatmeal bread,995,22,female,2/15/2018,50
oatmeal bread,988,112,female,3/20/2018,50
oatmeal bread,439,290,female,3/20/2018,50
oatmeal bread,706,225,female,3/9/2018,50
oatmeal bread,360,281,female,2/17/2018,50
oatmeal bread,497,209,male,4/7/2018,50
oatmeal bread,950,138,female,1/24/2018,50
oatmeal bread,772,102,male,3/4/2018,50
oatmeal bread,884,48,female,1/27/2018,50
oatmeal bread,619,28,female,3/20/2018,50
oatmeal bread,742,157,female,4/5/2018,50
oatmeal bread,300,139,female,2/18/2018,50
oatmeal bread,708,281,female,1/27/2018,50
oatmeal bread,809,172,female,3/30/2018,50
oatmeal bread,912,214,female,3/22/2018,50
oatmeal bread,749,279,male,3/21/2018,50
oatmeal bread,921,148,female,3/5/2018,50
oatmeal bread,395,18,male,1/11/2018,50
oatmeal bread,1000,273,female,1/6/2018,50
oatmeal bread,692,91,female,4/6/2018,50
oatmeal bread,952,124,male,3/7/2018,50
oatmeal bread,312,225,female,2/12/2018,50
oatmeal bread,269,246,male,3/15/2018,50
oatmeal bread,565,18,male,2/24/2018,50
oatmeal bread,792,272,male,3/13/2018,50
oatmeal bread,878,19,female,3/20/2018,50
oatmeal bread,520,43,female,1/24/2018,50
oatmeal bread,818,10,male,2/1/2018,50
oatmeal bread,771,36,female,3/11/2018,50
oatmeal bread,748,97,female,3/5/2018,50
oatmeal bread,910,264,male,2/11/2018,50
oatmeal bread,786,290,female,2/18/2018,50
oatmeal bread,987,132,male,2/15/2018,50
oatmeal bread,966,70,male,2/4/2018,50
oatmeal bread,588,83,male,3/13/2018,50
oatmeal bread,529,292,female,1/19/2018,50
oatmeal bread,607,67,male,1/29/2018,50
oatmeal bread,721,201,male,3/11/2018,50
oatmeal bread,898,8,female,1/28/2018,50
oatmeal bread,988,112,female,3/20/2018,50
oatmeal bread,647,146,female,1/20/2018,50
oatmeal bread,736,262,male,2/23/2018,50
oatmeal bread,424,147,male,2/10/2018,50
oatmeal bread,653,160,female,1/31/2018,50
oatmeal bread,958,66,female,1/20/2018,50
oatmeal bread,900,7,female,3/7/2018,50
oatmeal bread,733,106,male,2/11/2018,50
oatmeal bread,282,103,female,2/26/2018,50
oatmeal bread,388,262,male,3/29/2018,50
oatmeal bread,782,119,male,4/4/2018,50
oatmeal bread,754,167,female,3/1/2018,50
oatmeal bread,619,28,female,3/20/2018,50
oatmeal bread,913,263,female,2/9/2018,50
oatmeal bread,275,297,female,4/8/2018,50
oatmeal bread,771,36,female,3/11/2018,50
oatmeal bread,344,129,female,3/18/2018,50
oatmeal bread,793,268,male,3/13/2018,50
oatmeal bread,898,8,female,1/28/2018,50
oatmeal bread,922,195,female,4/3/2018,50
oatmeal bread,512,130,male,2/19/2018,50
oatmeal bread,877,91,female,3/22/2018,50
oatmeal bread,410,200,male,2/10/2018,50
oatmeal bread,757,59,female,3/27/2018,50
oatmeal bread,520,43,female,1/24/2018,50
oatmeal bread,355,201,male,3/7/2018,50
oatmeal bread,992,67,male,1/15/2018,50
oatmeal bread,899,18,male,2/20/2018,50
oatmeal bread,971,58,male,2/25/2018,50
oatmeal bread,883,103,female,2/27/2018,50
oatmeal bread,577,152,male,1/2/2018,50
oatmeal bread,979,118,female,1/29/2018,50
oatmeal bread,492,154,female,2/19/2018,50
oatmeal bread,632,176,male,3/22/2018,50
oatmeal bread,813,129,female,2/16/2018,50
oatmeal bread,793,268,male,3/13/2018,50
oatmeal bread,987,132,male,2/15/2018,50
oatmeal bread,917,190,male,3/14/2018,50
oatmeal bread,684,28,female,4/3/2018,50
oatmeal bread,733,106,male,2/11/2018,50
oatmeal bread,782,119,male,4/4/2018,50
oatmeal bread,581,202,male,1/14/2018,50
oatmeal bread,993,201,male,4/7/2018,50
oatmeal bread,524,265,female,3/13/2018,50
oatmeal bread,907,204,female,3/3/2018,50
oatmeal bread,685,198,female,2/26/2018,50
oatmeal bread,740,204,female,2/27/2018,50
oatmeal bread,329,270,male,2/2/2018,50
oatmeal bread,524,265,female,3/13/2018,50
oatmeal bread,939,65,female,2/14/2018,50
oatmeal bread,864,51,male,2/9/2018,50
oatmeal bread,813,129,female,2/16/2018,50
oatmeal bread,851,272,male,1/14/2018,50
oatmeal bread,633,218,male,2/15/2018,50
oatmeal bread,654,81,female,1/4/2018,50
oatmeal bread,736,262,male,2/23/2018,50
oatmeal bread,710,267,female,4/5/2018,50
oatmeal bread,932,3,female,1/12/2018,50
oatmeal bread,947,15,female,2/13/2018,50
oatmeal bread,993,201,male,4/7/2018,50
oatmeal bread,565,18,male,2/24/2018,50
oatmeal bread,973,267,female,2/4/2018,50
oatmeal bread,688,192,male,2/14/2018,50
oatmeal bread,467,88,female,1/22/2018,50
oatmeal bread,699,119,male,1/16/2018,50
oatmeal bread,754,167,female,3/1/2018,50
oatmeal bread,711,225,female,3/7/2018,50
oatmeal bread,619,28,female,3/20/2018,50
oatmeal bread,769,267,female,2/17/2018,50
oatmeal bread,900,7,female,3/7/2018,50
oatmeal bread,883,103,female,2/27/2018,50
oatmeal bread,443,276,male,3/20/2018,50
oatmeal bread,894,165,female,3/26/2018,50
oatmeal bread,493,214,female,3/18/2018,50
oatmeal bread,368,93,female,1/27/2018,50
oatmeal bread,411,237,male,4/7/2018,50
oatmeal bread,962,236,female,3/20/2018,50
oatmeal bread,951,247,female,1/27/2018,50
oatmeal bread,718,253,female,3/31/2018,50
oatmeal bread,756,32,female,2/7/2018,50
oatmeal bread,966,70,male,2/4/2018,50
oatmeal bread,819,1,male,3/17/2018,50
oatmeal bread,860,129,female,2/1/2018,50
oatmeal bread,983,5,male,1/17/2018,50
bottled water,96,103,female,3/12/2018,25
bottled water,53,87,male,1/5/2018,25
bottled water,105,186,female,4/8/2018,25
bottled water,79,80,male,1/23/2018,25
bottled water,108,237,male,3/21/2018,25
bottled water,168,198,female,2/16/2018,25
bottled water,280,96,female,4/11/2018,25
bottled water,310,264,male,1/9/2018,25
bottled water,68,233,male,3/3/2018,25
bottled water,394,202,male,4/4/2018,25
bottled water,280,96,female,4/11/2018,25
bottled water,79,80,male,1/23/2018,25
bottled water,354,167,female,4/8/2018,25
bottled water,95,190,male,4/5/2018,25
bottled water,239,15,female,3/15/2018,25
bottled water,226,162,female,2/13/2018,25
bottled water,31,43,female,3/28/2018,25
bottled water,33,232,male,2/19/2018,25
bottled water,39,91,female,3/10/2018,25
bottled water,31,43,female,3/28/2018,25
bottled water,112,1,male,2/23/2018,25
bottled water,305,275,female,1/17/2018,25
bottled water,244,217,female,1/11/2018,25
bottled water,31,43,female,3/28/2018,25
bottled water,20,77,female,1/9/2018,25
bottled water,95,190,male,4/5/2018,25
bottled water,237,298,female,2/26/2018,25
bottled water,6,34,male,3/16/2018,25
bottled water,170,37,female,4/10/2018,25
bottled water,82,266,male,3/18/2018,25
bottled water,4,95,female,3/28/2018,25
bottled water,262,141,female,1/11/2018,25
bottled water,56,1,male,4/3/2018,25
bottled water,96,103,female,3/12/2018,25
bottled water,379,187,female,1/28/2018,25
bottled water,68,233,male,3/3/2018,25
bottled water,28,238,female,3/29/2018,25
bottled water,73,153,male,1/14/2018,25
bottled water,277,17,female,2/6/2018,25
bottled water,248,206,female,1/8/2018,25
bottled water,30,19,female,3/20/2018,25
bottled water,140,133,male,2/6/2018,25
bottled water,82,266,male,3/18/2018,25
bottled water,181,165,female,2/19/2018,25
bottled water,195,119,male,4/8/2018,25
bottled water,102,161,female,3/13/2018,25
bottled water,39,91,female,3/10/2018,25
bottled water,404,111,female,2/9/2018,25
bottled water,357,170,female,4/6/2018,25
bottled water,167,295,female,3/22/2018,25
bottled water,137,28,female,1/19/2018,25
bottled water,366,244,female,1/22/2018,25
bottled water,63,229,female,2/22/2018,25
bottled water,399,48,female,3/13/2018,25
bottled water,55,160,female,4/1/2018,25
bottled water,250,14,male,1/2/2018,25
bottled water,2,276,male,2/18/2018,25
bottled water,385,2,male,3/31/2018,25
bottled water,19,144,female,1/9/2018,25
bottled water,32,57,female,2/26/2018,25
bottled water,367,54,male,1/17/2018,25
bottled water,73,153,male,1/14/2018,25
bottled water,15,280,female,3/11/2018,25
bottled water,79,80,male,1/23/2018,25
bottled water,144,3,female,2/21/2018,25
bottled water,59,98,male,2/13/2018,25
bottled water,144,3,female,2/21/2018,25
bottled water,279,13,male,1/27/2018,25
bottled water,30,19,female,3/20/2018,25
bottled water,198,39,female,1/22/2018,25
bottled water,314,240,female,1/8/2018,25
bottled water,147,148,female,1/2/2018,25
bottled water,183,108,male,2/28/2018,25
bottled water,44,182,female,2/24/2018,25
bottled water,239,15,female,3/15/2018,25
bottled water,330,60,male,3/27/2018,25
bottled water,86,73,male,3/26/2018,25
bottled water,61,80,male,2/15/2018,25
bottled water,61,80,male,2/15/2018,25
bottled water,257,47,male,2/6/2018,25
bottled water,17,280,female,1/31/2018,25
bottled water,279,13,male,1/27/2018,25
bottled water,393,60,male,3/27/2018,25
bottled water,15,280,female,3/11/2018,25
bottled water,308,91,female,3/22/2018,25
bottled water,108,237,male,3/21/2018,25
bottled water,99,148,female,2/19/2018,25
bottled water,2,276,male,2/18/2018,25
bottled water,333,282,female,3/12/2018,25
bottled water,203,206,female,3/25/2018,25
bottled water,147,148,female,1/2/2018,25
bottled water,186,95,female,2/23/2018,25
bottled water,421,113,male,1/17/2018,25
bottled water,30,19,female,3/20/2018,25
bottled water,66,115,male,1/25/2018,25
bottled water,95,190,male,4/5/2018,25
bottled water,118,219,female,3/27/2018,25
bottled water,222,284,female,1/19/2018,25
bottled water,206,50,male,2/18/2018,25
bottled water,92,33,male,1/14/2018,25
bottled water,347,161,female,2/3/2018,25
bottled water,170,37,female,4/10/2018,25
bottled water,336,263,female,2/8/2018,25
bottled water,219,272,male,1/30/2018,25
bottled water,263,20,male,3/14/2018,25
bottled water,208,293,female,4/11/2018,25
bottled water,43,64,female,3/15/2018,25
bottled water,249,39,female,1/25/2018,25
bottled water,10,59,female,4/3/2018,25
bottled water,226,162,female,2/13/2018,25
bottled water,297,174,female,1/11/2018,25
bottled water,266,58,male,2/21/2018,25
bottled water,238,189,male,1/15/2018,25
bottled water,19,144,female,1/9/2018,25
bottled water,1,166,male,4/7/2018,25
bottled water,9,93,female,1/16/2018,25
bottled water,351,72,male,1/8/2018,25
bottled water,183,108,male,2/28/2018,25
bottled water,432,174,female,4/8/2018,25
bottled water,68,233,male,3/3/2018,25
bottled water,264,230,female,1/31/2018,25
bottled water,337,108,male,4/9/2018,25
bottled water,87,170,female,3/7/2018,25
bottled water,67,171,female,4/4/2018,25
bottled water,77,218,male,2/28/2018,25
bottled water,118,219,female,3/27/2018,25
bottled water,394,202,male,4/4/2018,25
bottled water,404,111,female,2/9/2018,25
bottled water,89,13,male,2/19/2018,25
bottled water,356,7,female,2/15/2018,25
bottled water,46,88,female,1/28/2018,25
bottled water,79,80,male,1/23/2018,25
bottled water,384,78,female,2/6/2018,25
bottled water,409,270,male,3/16/2018,25
bottled water,10,59,female,4/3/2018,25
bottled water,261,276,male,2/6/2018,25
bottled water,303,55,female,3/24/2018,25
bottled water,142,281,female,3/27/2018,25
bottled water,24,53,male,1/12/2018,25
bottled water,437,189,male,3/13/2018,25
bottled water,243,173,male,2/9/2018,25
bottled water,72,80,male,3/13/2018,25
bottled water,359,62,female,4/10/2018,25
bottled water,93,102,male,2/14/2018,25
bottled water,25,138,female,3/30/2018,25
bottled water,273,20,male,1/15/2018,25
bottled water,327,200,male,1/16/2018,25
bottled water,245,300,male,2/3/2018,25
bottled water,126,124,male,1/17/2018,25
bottled water,349,77,female,2/13/2018,25
bottled water,126,124,male,1/17/2018,25
bottled water,95,190,male,4/5/2018,25
bottled water,67,171,female,4/4/2018,25
